TIME,PROFIT,SYMBOL,EXCHANGE,MARKET_CAP,Basic earnings per share,Other expenses,Financial expenses,VolumeARG,Financial income,General and administration expenses,Short-term prepaid expenses,Selling expenses,Total Other Current Assets,Profit after tax,Short Term Financial Investments,Short term prepayments to suppliers,Current income tax,Short-term advances from customers,Net operating profit,Cash and cash equivalents,Short-term trade payables,Taxes and other obligations to the State Budget,Gross profit,Other short-term payables,In which: Loan interest expenses,Sales deductions,Short-term accrued expenses,LIABILITIES,Tangible fixed assets Accumulated depreciation
90,0.0,FIT,HOSE,2515504451600.0,47.0,172536121.0,19428607404.0,1670910.0,43320106887.0,52583007799.0,3240512868.0,58583252593.0,44304038220.0,23798767583.0,2726597108909.0,96633929832.0,10126518341.0,8486386775.0,30857024704.0,445212155893.0,63933621535.0,29584404953.0,115898658385.0,82039907175.0,14657241719.0,8769435798.0,38676914984.0,1133939753553.0,-704534175020.0
90,0.0,FLC,HOSE,4025687565690.0,-907.0,5117347366.0,148637703192.0,5861260.0,65584917399.0,295115973798.0,1419749547626.0,46078924985.0,1439176835516.0,-640244699636.0,117882840726.0,4100325599063.0,4332533136.0,6980170435579.0,-637497754429.0,299025074644.0,1972829239400.0,708144834415.0,104055855450.0,5268498335131.0,83909095338.0,47481966420.0,1338374063130.0,27569938191409.0,-1164393155085.0
90,0.0,FMC,HOSE,3452533339200.0,1788.0,56974220.0,17105889796.0,157610.0,18985834976.0,22045783371.0,12303731832.0,28421987849.0,56035611340.0,118428123927.0,10368943907.0,90026123192.0,-2406215527.0,12890727738.0,116611109203.0,874593776319.0,85201054300.0,982334197.0,165198935243.0,5212195942.0,4651818001.0,2146536000.0,31223476639.0,1171886106379.0,-615693868404.0
90,0.0,FPT,HOSE,94344285192000.0,1145.0,17649446736.0,336841342149.0,1851660.0,506153596903.0,1418038122633.0,397223198101.0,1016359820282.0,717276380697.0,1561574291434.0,21520473393082.0,318135753389.0,284120033909.0,692341801749.0,1836170115803.0,5219950154605.0,2490789349091.0,657180955849.0,4015103018778.0,694418338558.0,176780202334.0,647568105.0,958081075235.0,32883878002931.0,-7524459331417.0
90,0.0,FRT,HOSE,9501497307000.0,394.0,391604029.0,60606782472.0,1591000.0,44029492034.0,95858178559.0,210853539083.0,775221298075.0,309416792061.0,46780263196.0,1947000000000.0,225914832778.0,11525848210.0,36488416922.0,55539900066.0,444415298084.0,2070022476901.0,49170057723.0,943196667138.0,172558434206.0,48999379168.0,23843488885.0,531354555686.0,8162223240183.0,-14093775697.0
90,0.0,GAS,HOSE,212448450000000.0,2618.0,528741928.0,202982457054.0,538990.0,379925971606.0,175120925717.0,85690743713.0,541242311839.0,981288287385.0,5141204753112.0,27617478798638.0,194447242615.0,1256148176105.0,129369743612.0,6383514315282.0,9054658184090.0,5338407394313.0,1447754117258.0,6912228342814.0,2101924212488.0,91456259218.0,0.0,4148676894278.0,27967582653074.0,-39803088440577.0
90,0.0,GEG,HOSE,7340176960800.0,82.0,317456004.0,155045357835.0,1412320.0,7879129432.0,38137953727.0,17866572592.0,0.0,94350141705.0,39087108748.0,6575000000.0,147547043010.0,7681648928.0,70836820472.0,44633689082.0,271050639544.0,953704087461.0,33659331970.0,224632682642.0,11755177015.0,145123268928.0,0.0,27739549955.0,8734059742526.0,-1896232913498.0
90,0.0,GEX,HOSE,20861646928500.0,15.0,7700937597.0,833210578674.0,10120270.0,146869059882.0,402592651287.0,136413956923.0,352668411581.0,834330330467.0,391003790828.0,3040601571898.0,824650893730.0,193092992422.0,2707140043605.0,580632457644.0,5487498676486.0,2857856633172.0,461044793627.0,1990632316563.0,2009899948572.0,347765787819.0,63863063015.0,1839601735954.0,34162422333777.0,-9857727589119.0
90,0.0,GIL,HOSE,3492000000000.0,2346.0,417908019.0,35706066508.0,482460.0,57247180688.0,43492996735.0,1724650774.0,56400776751.0,196391300351.0,116157733960.0,1374462133547.0,91144215629.0,29744772101.0,323025003725.0,144540609218.0,1176485181431.0,977986270620.0,32049530513.0,225605420694.0,102778154303.0,4732791836.0,35211456.0,889124710.0,2769590273237.0,-149314484499.0
90,0.0,GMD,HOSE,15671653764000.0,878.0,1475196776.0,56051587047.0,1152560.0,3980159166.0,85021266462.0,19158104151.0,34822321055.0,101764542813.0,334170255439.0,42217059462.0,253245230163.0,38442954934.0,1993473804.0,364153185162.0,682656270219.0,291319356282.0,37659176675.0,436041223673.0,334917720223.0,32421777585.0,0.0,362665060923.0,3626891057992.0,-2581162857336.0
90,0.0,GMH,HOSE,308550000000.0,0.0,4589400.0,50007885.0,163190.0,1908292239.0,2217684589.0,94863256.0,1467438267.0,94893256.0,7389184292.0,99434599720.0,1604945236.0,1856655383.0,600466385.0,9250429075.0,5803267803.0,2922637939.0,4553429355.0,11077267577.0,381815954.0,50007885.0,0.0,0.0,14292795765.0,-72851983923.0
90,0.0,GVR,HOSE,100400000000000.0,267.0,67216533816.0,169171933560.0,1866530.0,240569052186.0,397482245338.0,118807601751.0,127052063931.0,898084080261.0,1199099020104.0,10215270897554.0,655173470185.0,233611443496.0,706962330931.0,1116968194655.0,5757155701673.0,906856795282.0,645780315845.0,1495915988541.0,1769949040533.0,122347071874.0,14851482318.0,513421834568.0,25595669320999.0,-17349138651230.0
90,0.0,HAG,HOSE,10989681503550.0,293.0,8086034000.0,833609135000.0,20567420.0,106375560000.0,-782162889000.0,13184973000.0,90633804000.0,44941797000.0,273270917000.0,0.0,253562766000.0,1386299000.0,450086542000.0,235640088000.0,117689337000.0,419690152000.0,5203835000.0,271344578000.0,157048573000.0,167668502000.0,0.0,3504931717000.0,14614533165000.0,-924103860000.0
90,0.0,HAH,HOSE,4773877608300.0,2298.0,19228248820.0,15169364732.0,1379140.0,15766004596.0,27636878902.0,36548488512.0,0.0,45347334097.0,324422061272.0,241649610318.0,189099042935.0,71902379584.0,8595951526.0,415434859198.0,539179692460.0,133064306641.0,128159534800.0,434015783097.0,150906102959.0,14362524315.0,0.0,32638000102.0,1954911855377.0,-909440809151.0
90,0.0,HAI,HOSE,462187481470.0,94.0,124125771.0,8563808338.0,1316370.0,25646293713.0,5914418547.0,623709233.0,6032349997.0,19838728649.0,17658078364.0,261433768950.0,223482980561.0,81640671.0,68198384438.0,19468060579.0,5463437245.0,354087327748.0,12665217096.0,14332343748.0,3415894637.0,7097944775.0,3032923114.0,12274482073.0,704130511548.0,-96357647236.0
90,0.0,HAP,HOSE,867568801640.0,190.0,544692531.0,1982728607.0,346460.0,7719688812.0,21865597690.0,1686213169.0,8087307943.0,13891430045.0,14373288106.0,307051352286.0,37031620992.0,4360796793.0,3339790671.0,19119207958.0,22276643691.0,19697754205.0,38038277030.0,43335153386.0,8431671067.0,1861773415.0,700000.0,4162576581.0,168345035507.0,-376407287523.0
90,0.0,HAR,HOSE,563579290100.0,7.0,723701606.0,5778437769.0,818040.0,1072229166.0,2602422994.0,17578755.0,0.0,456331831.0,681958069.0,0.0,5651325005.0,98958235.0,34927715.0,760866710.0,11374010717.0,3571239704.0,1430070808.0,7366420730.0,1887974676.0,5535068492.0,0.0,7136668332.0,184820523741.0,-824628738.0
90,0.0,HAX,HOSE,1284074436700.0,1627.0,13157317.0,3350449607.0,970130.0,11861313128.0,15771465813.0,4342978979.0,33779376346.0,7167807849.0,80689711919.0,623246023323.0,29471432612.0,20571224678.0,130366862740.0,92339940702.0,39533820996.0,36627972522.0,23753643794.0,133379919340.0,6686782102.0,3486673141.0,0.0,11105560663.0,507874523442.0,-117315121814.0
90,0.0,HBC,HOSE,5585387612500.0,0.0,23457881286.0,142584312915.0,5756840.0,183154110857.0,121863246918.0,120192297882.0,8906105918.0,224803049051.0,50283186035.0,50638395206.0,448570562554.0,23141014260.0,1498274164723.0,46243901859.0,639070785855.0,3924683114292.0,31485244885.0,134127628312.0,288971278572.0,147780092839.0,0.0,1279264037189.0,14431898721951.0,-1224641360282.0
90,0.0,HCD,HOSE,269461011060.0,98.0,0.0,2280631277.0,380770.0,2425842450.0,469999690.0,0.0,99421335.0,5803371322.0,3109464187.0,22294000000.0,11282262646.0,766468257.0,342409500.0,3868793016.0,55350969366.0,63815635726.0,15099449058.0,4293002868.0,268579038.0,2280631277.0,0.0,0.0,235843071204.0,-24363248721.0
90,0.0,HDC,HOSE,5231347541200.0,0.0,44477765.0,39232527446.0,1596210.0,2855715194.0,11777440086.0,2116652508.0,8154444992.0,10916756045.0,79061465747.0,91363650884.0,405665172743.0,22196686626.0,203268064990.0,99383034744.0,27346289239.0,117966705993.0,166179145453.0,155458334049.0,610521593263.0,19764177246.0,5358598369.0,14658929085.0,2921015676317.0,-89475520442.0
90,0.0,HDG,HOSE,12940022304199.998,0.0,1204802888.0,126553545969.0,1952630.0,29223294896.0,34644397465.0,1853173307.0,7182724545.0,96308416138.0,418020484132.0,645201307430.0,367767846502.0,103738121172.0,1050672160897.0,524949378191.0,272804078745.0,216174778719.0,133935226595.0,664106751274.0,357978124436.0,128881063030.0,17428783449.0,824091905068.0,9678513123349.0,-1520793151202.0
90,0.0,HHS,HOSE,2179418477340.0,123.0,11993676.0,4727889757.0,1314760.0,5306120003.0,3316983381.0,393886158.0,1105012122.0,69922291633.0,40876926054.0,391298594521.0,61506495.0,2180782785.0,17373257588.0,40883609820.0,70677732497.0,39165237770.0,1652398998.0,9381169412.0,70712931328.0,1352882511.0,0.0,306693956.0,514974594941.0,-10891626010.0
90,0.0,HHV,HOSE,4157822599500.0,300.0,138565209.0,155757302859.0,2208400.0,2067284030.0,17764302623.0,80801602150.0,0.0,200201706159.0,87942452746.0,71497162680.0,48480238858.0,12825623603.0,107016970667.0,100156200918.0,455524624000.0,1070053811456.0,20479101197.0,259700538461.0,552787490888.0,155757302859.0,0.0,1197143863491.0,26875942758035.0,-1550490884458.0
90,0.0,HII,HOSE,618769334400.0,0.0,3899560880.0,22718628585.0,354100.0,25197449777.0,20452249785.0,3923355068.0,69953734888.0,132482541926.0,21040470059.0,34656000000.0,146510315484.0,4297741837.0,50828958704.0,28578829846.0,173296433169.0,949010632279.0,9407700693.0,115401089499.0,98431906306.0,14787649428.0,1622050605.0,519459281.0,2019028473310.0,-225924749691.0
90,0.0,HMC,HOSE,425879984400.0,383.0,14060909.0,5638724957.0,67220.0,4496675345.0,5530496891.0,7424993019.0,13596186738.0,12077693695.0,10446739164.0,9500000000.0,815012248.0,2345572159.0,833265284.0,12381235467.0,135659886424.0,102770076150.0,7818901692.0,32649968708.0,436953787273.0,1767496605.0,582367995.0,7183890323.0,822162607926.0,-55661834526.0
90,0.0,HNG,HOSE,7416225557550.0,-503.0,28216227000.0,376669790000.0,13932700.0,890701000.0,22920446000.0,5021349000.0,3874703000.0,85585168000.0,-557336465000.0,0.0,152427958000.0,6795000.0,565240117000.0,-535761392000.0,10645502000.0,343187132000.0,6917170000.0,-135919053000.0,128600400000.0,44051491000.0,0.0,595444697000.0,8467006643000.0,-1548566860000.0
90,0.0,HPG,HOSE,137228942520000.02,0.0,184444245606.0,2032730784240.0,31706770.0,661960999623.0,118971733588.0,314901274424.0,737356533537.0,3579128436586.0,4022573379866.0,24440598374838.0,6754064543180.0,316513449092.0,1629331194548.0,4312596514808.0,20325198022112.0,27836774658510.0,723529124019.0,6539622247077.0,3574196195518.0,717352725484.0,291704455646.0,816309477428.0,107581226941887.0,-25550246576317.0
90,0.0,HPX,HOSE,8151717970800.0,0.0,6136157400.0,150618490290.0,392630.0,-64656497434.0,21135406756.0,37087351815.0,8821735300.0,121145754415.0,11591399972.0,329409341143.0,180377573482.0,28100538578.0,312275681842.0,36862618190.0,293666349830.0,177281135253.0,52401974460.0,279956837090.0,269076223478.0,146514273919.0,0.0,149324006952.0,6539743532530.0,-26016013272.0
90,0.0,HSG,HOSE,10342930792000.0,0.0,1539354019.0,128015151497.0,8780980.0,78328203518.0,169043052543.0,152200449004.0,926923900276.0,681547914690.0,234074580465.0,8677933321.0,276203602170.0,44437569319.0,418671210885.0,284354958886.0,354992967431.0,2297698623273.0,175297469509.0,1430008859684.0,43207161984.0,52046334384.0,41100698755.0,373296612013.0,10707862784331.0,-7793305836816.0
90,0.0,HSL,HOSE,232117832960.0,0.0,2633810.0,258183178.0,200030.0,148635263.0,1145554583.0,661326487.0,0.0,1721683450.0,4961588304.0,1000000.0,6628290909.0,348356389.0,0.0,4762578503.0,13995919109.0,36954497880.0,489445630.0,6017681001.0,17614378.0,258183178.0,0.0,1364384.0,54080304780.0,-12414504590.0
90,0.0,HT1,HOSE,6487028487000.0,356.0,4380799851.0,36609693592.0,766490.0,325858202.0,68710099847.0,57943843130.0,47550497263.0,77538072711.0,135926302874.0,14627847844.0,70890922411.0,32786241340.0,95969714079.0,167252629192.0,594370861393.0,1350488912026.0,60493439822.0,319797061692.0,225503348401.0,14606872961.0,139623922899.0,18027360816.0,3764018467994.0,-8182728961178.0
90,0.0,HTN,HOSE,3119074385000.0,968.0,507239586.0,62873640100.0,281770.0,17373002644.0,36265270315.0,6373039951.0,0.0,67047474839.0,86226535937.0,75033668658.0,2423817428829.0,21907308232.0,1757275729424.0,108218934532.0,229093537527.0,1277540171364.0,262917704857.0,189984842303.0,59927475794.0,57674776465.0,0.0,850810463396.0,7164423500565.0,-63685799332.0
90,0.0,HUB,HOSE,544086371800.00006,0.0,650979201.0,395123979.0,57590.0,1903154560.0,7759173110.0,1896495209.0,2978712042.0,13717848622.0,18619198614.0,119275000000.0,7652986528.0,4236779458.0,38245571186.0,22324929665.0,89347379528.0,62221493578.0,9794650133.0,29916045300.0,53865456077.0,394589739.0,884451550.0,1108919100.0,318365560241.0,-204614163617.0
90,0.0,HVN,HOSE,38973337462400.0,-1161.0,46093622658.0,1147527987584.0,1461290.0,149110163877.0,480543936884.0,428412491093.0,659028242146.0,1086039831474.0,-2568261893998.0,2153537633271.0,233264219183.0,69512105485.0,222307747001.0,-2475573842449.0,3304553209374.0,27323552024257.0,384104353940.0,-376898128661.0,785143055198.0,261955165813.0,105531990742.0,6686456675960.0,71489984085879.0,-21943491022002.0
90,0.0,IBC,HOSE,1621437889500.0,0.0,21738274743.0,39264873749.0,433950.0,8995281238.0,26923385505.0,20141349915.0,57190044595.0,20352348267.0,19438048781.0,510000000000.0,157751326598.0,11936946715.0,126221946305.0,47364970113.0,303962346321.0,124361439676.0,202304269627.0,160966127598.0,152330575927.0,0.0,0.0,299122584045.0,3147936682976.0,-387905196191.0
90,0.0,IDI,HOSE,4826065689599.999,984.0,2527403967.0,93995546731.0,2642090.0,33471472017.0,10063897675.0,3409364919.0,118215526029.0,49356389856.0,229480432194.0,1145261210467.0,1326219239432.0,25189883582.0,142689050477.0,240589528442.0,505929041729.0,410273233532.0,58428882737.0,429393026860.0,24144716977.0,61620697958.0,0.0,169715221.0,4550981301462.0,-523227024334.0
90,0.0,IJC,HOSE,4493914586099.999,838.0,3686169695.0,22389327656.0,1579690.0,470956764.0,16336328988.0,3658590227.0,9705919043.0,5437110912.0,191045507711.0,8408631551.0,10914191542.0,45868613564.0,7017310080.0,233410854846.0,171412398114.0,712191682994.0,59543323430.0,281371473769.0,107422689197.0,21939268479.0,0.0,439138586361.0,2828674422679.0,-517306957284.0
90,0.0,ITA,HOSE,7506572600000.0,124.0,7508712161.0,-1208883582.0,8150710.0,10164487535.0,13173080770.0,600538921.0,77866948.0,1678507881.0,117583550569.0,0.0,427464100966.0,23793836388.0,239424060429.0,144738868215.0,20191972281.0,186627506680.0,63936053134.0,146616444816.0,272576709825.0,-1211122732.0,7437352971.0,1121924263381.0,2084182611590.0,-114136199475.0
90,0.0,ITC,HOSE,1299489598300.0,1019.0,14635303304.0,16805087945.0,460120.0,-791656201.0,19791569950.0,8709113478.0,1711275128.0,23771890328.0,86947791680.0,0.0,137260642185.0,24622203957.0,373458546761.0,116993014315.0,67134640290.0,130416392084.0,61341705157.0,156092603539.0,481772044449.0,10994301685.0,397878559.0,201234250091.0,2053904157399.0,-77918915161.0
90,0.0,KBC,HOSE,29092220366100.0,3184.0,4878728913.0,159462616321.0,6806760.0,90275190274.0,89733035563.0,62606407069.0,7474434040.0,260825129028.0,1933664568714.0,2012022639197.0,3676572989242.0,57677133235.0,366604291193.0,62013457480.0,1106698650234.0,201638242057.0,173872823720.0,197538373952.0,2624622944607.0,141738766334.0,0.0,1630783866398.0,14420793724302.0,-331706992680.0
90,0.0,KDC,HOSE,17619844685000.0,867.0,5706561121.0,64624738132.0,1322250.0,23025399149.0,128111293865.0,40552474880.0,482225655025.0,125878293920.0,219181126792.0,341964955865.0,120020717051.0,72010287921.0,45441776902.0,277135043097.0,1372703479847.0,542771818558.0,93761800881.0,890604808453.0,467829542855.0,52235627598.0,72379447527.0,551546888375.0,6384525462145.0,-1610505141732.0
90,0.0,KDH,HOSE,27360837807000.0,480.0,27035337000.0,383487000.0,872430.0,5559219000.0,51869257000.0,5831504000.0,4752904000.0,60922663000.0,325584456000.0,70000000000.0,1956510456000.0,114816326000.0,375788361000.0,446245770000.0,1326895705000.0,196715251000.0,173261916000.0,497692199000.0,664314442000.0,73478000.0,0.0,59915714000.0,7992408917000.0,-81862758000.0
90,0.0,KOS,HOSE,7468606057500.0,64.0,82994145.0,26448668241.0,288690.0,6029848165.0,11588746947.0,10580136940.0,1624040995.0,28385268049.0,14169746138.0,10789378560.0,550813794559.0,1304343920.0,10771283478.0,15536419106.0,4273134325.0,165036028749.0,91109878215.0,49168027124.0,39041146669.0,26448668241.0,0.0,183518226471.0,2046549438301.0,-43497451922.0
90,0.0,KSB,HOSE,2246928567700.0,646.0,5199147494.0,36161962425.0,1477890.0,17825768541.0,13751020170.0,25752335874.0,14661680369.0,25871801211.0,57236629010.0,0.0,9897421100.0,14666164681.0,594721676.0,72327850142.0,204310640317.0,29215763535.0,55130701703.0,118638208114.0,270935170243.0,36161962425.0,43190000.0,35020027740.0,2239456072506.0,-214531578004.0
90,0.0,LCG,HOSE,2482571604450.0,457.0,4015248334.0,19409573683.0,5231050.0,113650091343.0,20422739938.0,1276382018.0,0.0,124988762366.0,78848155045.0,13432451700.0,285266196706.0,19049769171.0,370211244969.0,104479262397.0,271131757792.0,573147206226.0,76585056477.0,35344952200.0,155386731694.0,19343286791.0,0.0,772010082756.0,2785010976230.0,-343862784353.0
90,0.0,LDG,HOSE,2550112797150.0,31.0,2824210552.0,32480502621.0,4221010.0,63061101387.0,21482879544.0,116296643551.0,3459715280.0,142864066581.0,7702573586.0,0.0,318457533284.0,8768837258.0,483027585091.0,11968908630.0,311276397123.0,198141472659.0,45285823719.0,6330904688.0,963890093698.0,28898682491.0,44827911867.0,304674899296.0,4534664299681.0,-1704552577.0
90,0.0,LGL,HOSE,303317919000.0,35.0,2204052088.0,17065902093.0,211450.0,38311320045.0,13541351471.0,2052311926.0,783402186.0,8772937398.0,1875476338.0,5320626000.0,13951138803.0,3770288458.0,50449260597.0,6583316152.0,17309428510.0,113181751085.0,78505933403.0,-647830322.0,372532172930.0,17234982489.0,0.0,1482579576.0,895729709909.0,-14521617246.0
90,0.0,LHG,HOSE,1732412104400.0,0.0,562072472.0,3532890030.0,383690.0,9698234552.0,13117365224.0,2299948557.0,533625200.0,7114402381.0,40852306119.0,1146617679364.0,8404290562.0,10622137302.0,44917794792.0,51689648815.0,114501232841.0,45031480360.0,17015056979.0,57926950118.0,150676020776.0,3532890030.0,0.0,651413740940.0,1583543010824.0,-71051724577.0
90,0.0,LIX,HOSE,1461240000000.0,2010.0,4530565.0,1205752241.0,31850.0,26204839183.0,24303039192.0,1698227465.0,85677569207.0,103961750803.0,69612402742.0,0.0,11787426742.0,11423100685.0,7790019975.0,80892869810.0,136293133489.0,188707644067.0,20000425338.0,165874391267.0,99829030777.0,959863013.0,8373025211.0,57848597271.0,485183829753.0,-312600095428.0
90,0.0,MSH,HOSE,3503158470000.0,0.0,989423596.0,7788904603.0,127630.0,32049342314.0,98646084420.0,7266105106.0,37186088178.0,39401810558.0,85251072691.0,459000000000.0,66670052799.0,22757323203.0,13678368779.0,107938727316.0,364817523528.0,265174411972.0,25582575027.0,219510462203.0,5892809099.0,-7572462117.0,0.0,68533673272.0,1933059677109.0,-1136532732819.0
90,0.0,MSN,HOSE,149206357258400.0,692.0,69387000000.0,1576125000000.0,955470.0,585014000000.0,1025072000000.0,347822000000.0,2933387000000.0,1860064000000.0,1214873000000.0,646998000000.0,1171714000000.0,68216000000.0,108082000000.0,1269508000000.0,9714354000000.0,7224672000000.0,499913000000.0,4967440000000.0,9323261000000.0,1073800000000.0,28093000000.0,4005759000000.0,86463709000000.0,-18516801000000.0
90,0.0,MWG,HOSE,92067335727000.0,770.0,20300811017.0,360157346540.0,2811370.0,297757553066.0,500331314841.0,661345239877.0,5070491080685.0,900171118945.0,1130668779267.0,12320647805155.0,525160315885.0,546716320960.0,129610329129.0,1703196050260.0,2897829353037.0,9387254164039.0,909240031283.0,7336418239260.0,575842976231.0,365962737941.0,365100370263.0,2906591839619.0,36812511448572.0,-9755366477428.0
90,0.0,NAF,HOSE,639635738500.0,469.0,5870844935.0,12111545070.0,149920.0,5231889716.0,9068687197.0,7420554640.0,63956850356.0,58389827629.0,29542037598.0,200000000.0,152894064341.0,5476048768.0,27289205323.0,39484825002.0,74610441595.0,182060608884.0,15246418021.0,120405406705.0,6617910633.0,6322619374.0,3523139511.0,3779929480.0,842732909474.0,-100387803026.0
90,0.0,NBB,HOSE,2319325668000.0,4.0,15003810183.0,54340188387.0,828950.0,40316784760.0,6574980152.0,37331459.0,2005774364.0,45308751669.0,411304447.0,0.0,939893247211.0,10694897573.0,29366048686.0,25041030146.0,33298720424.0,78656580419.0,143555444927.0,47645188289.0,767474498571.0,38701847263.0,0.0,340534455928.0,4519301244569.0,-36592444844.0
90,0.0,NHA,HOSE,1071232808000.0,0.0,76271699.0,469386880.0,234070.0,10295740.0,2874861853.0,31124207.0,0.0,23309766577.0,505812684.0,0.0,14774632630.0,203227527.0,2000000000.0,785311910.0,13112619669.0,103056281847.0,235388559.0,4119264903.0,4225750.0,469386880.0,0.0,1661324201.0,210342526161.0,-53758147363.0
90,0.0,NHH,HOSE,1104132000000.0,0.0,2611832738.0,12779955122.0,190650.0,2968258605.0,15177634994.0,15388924535.0,45431581660.0,52732419405.0,10319890591.0,9500000000.0,42469856303.0,5701239990.0,76155878912.0,16790600557.0,314068016424.0,277663317300.0,6947138671.0,87211513728.0,57592714064.0,11119262646.0,1415283364.0,1132976747.0,1129670828320.0,-627918713626.0
